deal_id,po_number,Create Date - Daily,Quantity,Amount in company currency,Client Type,Deal Type,Special Order Type,Deal Stage,Automation Tools,Revisions,Deal Source CA,Number of Associated Contacts,Design Difficulty
9115334452,27212,6/6/2022,60,956.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview
9112758033,27213,6/6/2022,65,756.4,Distributor,Existing Business,,Closed and Won,,,Organic Search,1,High Res Preview
9133721785,27214,6/8/2022,60,671.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,1,
8986151515,27215,5/23/2022,120,1472.4,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,Low 
8263335527,27216,3/18/2022,60,581.4,Distributor,Existing Business,,Closed and Won,New Project In Portal,,,2,High Res Preview
8816502576,27217,5/5/2022,120,1306.8,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,High Res Preview
9133890472,27218,6/8/2022,120,1442.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Referrals,1,
9125013335,27219,6/7/2022,150,2064,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,
9058564244,27220,5/31/2022,150,1306.5,Wholesale,Existing Business,,Closed and Won,Intake 3.0,,Pre-Hubspot Contact,1,High Res Preview
8946490680,27221,5/18/2022,60,920.4,Direct,New Business,,Closed and Won,Intake 3.0,,,1,High 
9114931544,27222,6/6/2022,240,2704.8,Direct,New Business,,Closed and Won,,,Organic Search,1,High Res Preview
8948671017,27223,5/18/2022,400,2784,Distributor,New Business,,Closed and Won,,,Client Referral,1,
9136107300,27224,6/8/2022,240,2704.8,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,
9007062966,27225,5/25/2022,240,2018.4,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Pre-Hubspot Contact,2,High Res Preview
8929488307,27226,5/16/2022,1000,6030,Distributor,Existing Business,,Closed and Won,,,SAGE,3,
9027737207,27227,5/27/2022,60,599.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview
9137115042,27228,6/8/2022,180,1672.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,
9126207751,27229,6/7/2022,2540,0,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Not Rated
8879228542,27230,5/11/2022,60,599.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview
9134413685,27231,6/8/2022,120,984,Distributor,Existing Business,,Closed and Won,,,SAGE,4,
8989773847,27232,5/23/2022,120,1075.2,Wholesale,Existing Business,,Closed and Won,,,,1,
9124399765,27233,6/7/2022,120,0,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,
9137515449,27234,6/8/2022,200,1742,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,
8939672761,27235,5/17/2022,120,955.2,Distributor,Existing Business,,Closed and Won,New Project In Portal,,SAGE,2,Medium 
9009065266,27236,5/25/2022,280,2909.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Medium 
8651287993,27237,4/18/2022,200,2238,Distributor,Existing Business,,Payment Pending,,,,3,Low 
9137431202,27238,6/8/2022,360,3740.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,
9133656119,27239,6/8/2022,250,1832.5,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,
9108527444,27240,6/5/2022,120,1788.86,Direct,New Business,,Closed and Won,Intake 3.0,,Pre-Hubspot Contact,1,Low 
9080913441,27241,6/2/2022,120,1593.87,Direct,New Business,,Closed and Won,Intake 3.0,,Client Referral,1,Low 
9080651183,27242,6/2/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low 
9137639000,27243,6/8/2022,62,731.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
9058821810,27244,5/31/2022,480,4488,Direct,New Business,,Closed and Won,,,Pre-Hubspot Contact,1,High Res Preview
7518211931,27245,1/13/2022,60,636,Distributor,Existing Business,,Closed and Won,,,,4,High Res Preview
9125863171,27246,6/7/2022,550,5786,Direct,Existing Business,,Closed and Won,,,Client Referral,1,
9142796942,27248,6/9/2022,150,1306.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,
7075890176,27249,12/3/2021,120,1644.6,Direct,Existing Business,,Closed and Won,,,,1,
9141512778,27250,6/9/2022,1010,7272,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
8800223332,27251,5/3/2022,240,1867.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,
8103277233,27252,3/2/2022,200,1742,Distributor,New Business,,Closed and Won,,,,1,Low 
9125901874,27253,6/7/2022,350,2698.5,Distributor,Existing Business,,Closed and Won,,,WT Outbound,3,Not Rated
9143051703,27254,6/9/2022,150,1306.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
9094756663,27255,6/3/2022,60,581.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low 
9098403655,27256,6/4/2022,500,5477.18,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Not Rated
8550063616,27257,4/7/2022,240,1867.2,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,5,High Res Preview
9144196455,27258,6/9/2022,120,1472.4,Direct,Existing Business,,Closed and Won,Portal Order,,Referrals,1,
9141518210,27259,6/9/2022,245,2126.55,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Low 
9144534853,27260,6/9/2022,60,938.4,Direct,Existing Business,,Closed and Won,,,Referrals,1,
9141448743,27261,6/9/2022,156,1397.76,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,1,
9144739756,27262,6/9/2022,300,3243,Direct,New Business,,Closed and Won,,,Referrals,1,
9144766386,27263,6/9/2022,60,671.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,
9115373497,27264,6/6/2022,60,708,Distributor,Existing Business,,Closed and Won,,,Paid Search,2,Not Rated
9026920536,27265,5/27/2022,120,1585.58,Direct,Existing Business,,Closed and Won,Revision Request,,Direct Traffic,1,
9145106985,27266,6/9/2022,120,1472.4,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,
8936399930,27267,5/17/2022,5000,34050.24,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Event Longer Than 1 Year Ago,1,High Res Preview
9141403921,27268,6/9/2022,240,1346.4,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,
9123614217,27269,6/7/2022,250,1970,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,High Res Preview
8809543809,27270,5/4/2022,150,1306.5,Distributor,New Business,,Closed and Won,Intake 3.0,,CommonSku,2,High Res Preview
9093787446,27271,6/3/2022,60,920.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,4,
8785467225,27272,5/2/2022,900,6138,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,High Res Preview
8593883197,27273,4/12/2022,120,775.2,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview
9074679719,27274,6/1/2022,2250,13387.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low 
8265141504,27275,3/18/2022,60,581.4,Distributor,New Business,,Closed and Won,,,,4,High Res Preview
8559805828,27276,4/8/2022,0,0,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Medium 
8380192625,27277,3/28/2022,250,2007.5,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview
8711684944,27279,4/25/2022,240,1699.2,Distributor,Existing Business,,Closed and Won,,,,1,Medium 
8870532982,27280,5/10/2022,155,2058.75,Direct,Existing Business,,Closed and Won,,,Organic Search,1,
9114909752,27281,6/6/2022,60,972.6,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Organic Search,1,Low 
9154434308,27282,6/10/2022,120,925.2,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,
9154981280,27283,6/10/2022,0,0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,4,
8630704564,27284,4/15/2022,2000,13040,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview
9155361626,27285,6/10/2022,200,1542,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,
9154499119,27286,6/10/2022,120,1075.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,
9153430128,27287,6/10/2022,150,1530.72,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Email Marketing,1,Not Rated
8927429390,27288,5/16/2022,320,2489.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated
9018018725,27289,5/26/2022,60,747.36,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Not Rated
9155231838,27290,6/10/2022,60,689.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,
9156201840,27291,6/10/2022,500,3480,Distributor,Existing Business,,Closed and Won,Reorder Button,,SAGE,1,
9155338767,27292,6/10/2022,110,1230.9,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
8178946219,27293,3/9/2022,594,4193.64,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated
9156288127,27294,6/10/2022,300,2313,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,1,
9114168228,27295,6/6/2022,120,1192.8,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,High Res Preview
9155349149,27296,6/10/2022,2952,0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Not Rated
9133767215,27297,6/8/2022,2780,0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Not Rated
8946416531,27298,5/18/2022,128,986.88,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview
9156554763,27299,6/10/2022,100,1119,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,5,
9156612531,27301,6/10/2022,300,2334,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,
9156657674,27302,6/10/2022,480,0,Direct,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,
9132267650,27303,6/8/2022,60,646.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Medium 
9091650439,27304,6/3/2022,150,1932.44,Direct,New Business,,Closed and Won,Template Download,,Organic Search,1,Low 
8894754862,27305,5/12/2022,400,2904,Distributor,New Business,,Closed and Won,Template Download,,Direct Traffic,1,High Res Preview
9136165694,27306,6/8/2022,60,848.4,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,2,High Res Preview
9137916948,27307,6/8/2022,60,848.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low 
8939359057,27308,5/17/2022,240,1849.2,Distributor,Existing Business,,Closed and Won,New Project In Portal,,SAGE,2,High Res Preview
9142336893,27309,6/9/2022,250,1832.5,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,4,Low 
8827355935,27310,5/6/2022,120,1282.8,Distributor,Existing Business,,Closed and Won,,,Offline Sources,4,
9025351238,27311,5/27/2022,60,671.4,Distributor,Existing Business,,Payment Pending,,,Event in the Past Year,2,High Res Preview
9174858832,27312,6/13/2022,260,2122.8,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,
9083113383,27313,6/2/2022,120,1075.2,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview
8894998950,27314,5/12/2022,120,1075.2,Distributor,New Business,,Closed and Won,,,Event in the Past Year,2,High Res Preview
9145891212,27315,6/9/2022,60,462.6,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,4,Low 
9174192205,27316,6/13/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
9174953028,27317,6/13/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9136019087,27318,6/8/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview
9143404411,27319,6/9/2022,105,1174.95,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9175596656,27320,6/13/2022,200,2454,Direct,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,4,
9156649882,27321,6/10/2022,1601,10566.6,Distributor,Existing Business,,Closed and Won,,,SAGE,4,Not Rated
9124813171,27322,6/7/2022,240,1759.2,Distributor,New Business,,Closed and Won,,,Email Marketing,2,High Res Preview
9144284690,27323,6/9/2022,120,994.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,High Res Preview
8965808523,27324,5/20/2022,125,995,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,3,High Res Preview
9175529813,27325,6/13/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9015285925,27326,5/26/2022,10000,53080.27,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,
9177381783,27327,6/13/2022,200,1792,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
9178141223,27328,6/13/2022,600,6635.45,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,
9156418891,27329,6/10/2022,120,1561.4,Direct,Existing Business,,Closed and Won,Knitted Mockup Tool,,Intake,1,Knitted Mockup Tool
9175825679,27330,6/13/2022,240,2018.4,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,
8965635177,27332,5/20/2022,240,1867.2,Distributor,Existing Business,,Closed and Won,,,CommonSku,1,High Res Preview
9091563882,27333,6/3/2022,250,1942.5,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Client Referral,2,Low 
9185177647,27334,6/14/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,
9174844680,27335,6/13/2022,120,1561.4,Direct,New Business,,Closed and Won,Intake 3.0,,Referrals,1,Not Rated
9144642223,27336,6/9/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,
8618191110,27337,4/14/2022,240,2594.4,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,
9019910827,27338,5/26/2022,2200,21690.7,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
9178466126,27339,6/13/2022,150,1306.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,
9186590134,27341,6/14/2022,120,0,Direct,Existing Business,,Closed and Won,Portal Order,,Email Marketing,1,
9186650267,27342,6/14/2022,240,2812.8,Direct,Existing Business,,Closed and Won,Reorder Button,,Paid Search,2,
9119190533,27343,6/7/2022,120,1508.91,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview
9144589692,27344,6/9/2022,120,1854.97,Direct,New Business,,Closed and Won,,,Organic Search,2,Not Rated
9187074851,27345,6/14/2022,200,1908,Distributor,Existing Business,,Closed and Won,Portal Order,,Event in the Past Year,3,
9186765095,27346,6/14/2022,1440,10353.6,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Not Rated
9083054486,27347,6/2/2022,150,1803,Direct,New Business,,Closed and Won,,,Pre-Hubspot Contact,2,Medium 
9176173347,27348,6/13/2022,5000,26850,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,High Res Preview
9187307389,27349,6/14/2022,240,2799.92,Direct,Existing Business,,Closed and Won,Portal Order,,Referrals,1,
9144745498,27350,6/9/2022,2000,13040,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Medium 
9187505493,27351,6/14/2022,215,1657.65,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,
9187220606,27352,6/14/2022,1250,10750,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,2,
9144294418,27353,6/9/2022,60,830.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low 
9187661678,27354,6/14/2022,64,716.16,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,
9133703978,27355,6/8/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium 
9145860923,27356,6/9/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,,,Email Marketing,5,Low 
8597918587,27357,4/12/2022,0,224.3,Distributor,New Business,,Closed and Won,,,Event in the Past Year,3,Not Rated
9189362971,27358,6/14/2022,400,2904,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,
8947333222,27359,5/18/2022,300,2124,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,High Res Preview
9182148491,27360,6/14/2022,200,2400.67,Direct,New Business,,Closed and Won,Intake 3.0,,Client Referral,2,Low 
9082111645,27361,6/2/2022,120,1352.4,Direct,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,
9187141042,27362,6/14/2022,105,1174.95,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
8945346937,27363,5/18/2022,180,2653.33,Direct,New Business,,Closed and Won,,,Direct Traffic,2,Low 
8535380028,27364,4/6/2022,120,1452,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Referrals,1,Not Rated
9187531331,27365,6/14/2022,800,7451,Direct,New Business,,Closed and Won,,,Pre-Hubspot Contact,2,
9193161567,27366,6/15/2022,120,1069.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
8669719184,27367,4/20/2022,61,637.46,Distributor,Existing Business,,Closed and Won,,,Organic Search,2,High Res Preview
9111396656,27368,6/6/2022,60,581.4,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview
9176734781,27369,6/13/2022,105,1174.95,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
9197491777,27370,6/15/2022,500,3870,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
8953659473,27371,5/19/2022,60,689.4,Distributor,Existing Business,,Closed and Won,,,Paid Search,3,Low 
9132551978,27372,6/8/2022,60,671.4,Distributor,New Business,,Closed and Won,New Project In Portal,,CommonSku,1,High Res Preview
9145711475,27373,6/9/2022,1000,9620.33,Direct,New Business,,Closed and Won,,,Organic Search,1,Low 
9179914867,27374,6/13/2022,242,1882.76,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Low 
8996868120,27375,5/24/2022,60,581.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low 
9196943137,27377,6/15/2022,60,581.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
9199929478,27378,6/15/2022,1000,6570,Distributor,Existing Business,,Closed and Won,Portal Order,,Client Referral,2,
9137225023,27379,6/8/2022,60,581.4,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview
8657247791,27380,4/19/2022,240,2594.4,Direct,New Business,,Closed and Won,Knitted Mockup Tool,,Organic Search,1,Knitted Mockup Tool
8102414992,27381,3/2/2022,120,1472.4,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Medium 
8750505004,27382,4/28/2022,1000,8499.36,Distributor,Existing Business,,Closed and Won,,,,3,Low 
9202640249,27383,6/15/2022,60,0,Direct,Existing Business,,Closed and Won,,,,0,
9017442830,27384,5/26/2022,480,6313.11,Direct,New Business,,Closed and Won,,,Organic Search,2,High Res Preview
9199627579,27385,6/15/2022,120,1452,Direct,New Business,,Closed and Won,Intake 3.0,,Pre-Hubspot Contact,1,High Res Preview
9200600656,27386,6/15/2022,105,1174.95,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
8356004427,27387,3/25/2022,2,32.64,Distributor,New Business,,Closed and Won,,,,1,Not Rated
8691802802,27388,4/22/2022,4,525,Distributor,New Business,,Closed and Won,,,,1,Low 
9203128244,27389,6/15/2022,120,1144.8,Wholesale,Existing Business,,Payment Pending,Reorder Button,,Organic Search,2,
9199630080,27390,6/15/2022,60,708,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9203356087,27392,6/15/2022,175,1524.25,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,4,
9203035452,27393,6/15/2022,500,3912.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event Longer Than 1 Year Ago,2,
8849661720,27394,5/8/2022,120,1660.8,Direct,New Business,,Closed and Won,Intake 3.0,,Referrals,1,Medium 
9208140039,27395,6/16/2022,60,1042.74,Direct,Existing Business,,Closed and Won,Portal Order,,Referrals,1,
9057390420,27396,5/31/2022,120,1442.4,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview
9185791863,27397,6/14/2022,240,1967.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9197853192,27398,6/15/2022,240,2594.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,
9208489054,27399,6/16/2022,120,955.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,CommonSku,1,
9089782867,27400,6/3/2022,75,839.25,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Low 
9156095580,27401,6/10/2022,180,2289.2,Direct,Existing Business,,Closed and Won,Intake 3.0,,Client Referral,2,Low 
9187502958,27402,6/14/2022,155,1350.05,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
9176171299,27403,6/13/2022,155,1350.05,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9208318639,27404,6/16/2022,110,1230.9,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
8901428747,27405,5/13/2022,120,1746,Direct,New Business,,Closed and Won,Template Download,,Organic Search,1,High Res Preview
9209528155,27406,6/16/2022,250,0,Direct,Existing Business,,Closed and Won,,,Event in the Past Year,1,
9200189289,27407,6/15/2022,120,1707.06,Direct,New Business,,Closed and Won,Knitted Mockup Tool,,Referrals,1,Knitted Mockup Tool
8968745847,27408,5/20/2022,757,5162.74,Distributor,Existing Business,,Closed and Won,,,Referrals,1,Low 
9203762758,27409,6/15/2022,-12,0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,5,
9210710547,27410,6/16/2022,500,3755,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event Longer Than 1 Year Ago,3,
9007075127,27411,5/25/2022,400,2184,Distributor,New Business,,Closed and Won,,,SAGE,2,High Res Preview
9210868005,27412,6/16/2022,1500,8925,Distributor,Existing Business,,Closed and Won,Portal Order,,Email Marketing,2,
9210854980,27413,6/16/2022,100,1144,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
9211829367,27414,6/16/2022,200,1742,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
9114177339,27415,6/6/2022,240,1867.2,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Event Longer Than 1 Year Ago,2,Low 
9175570034,27416,6/13/2022,120,1024.8,Distributor,New Business,,Closed and Won,,,CommonSku,1,Not Rated
9211924115,27417,6/16/2022,480,3144,Wholesale,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,
9010589845,27418,5/25/2022,60,707.4,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Low 
9212017585,27419,6/16/2022,120,1810.8,Direct,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,1,
9112743776,27420,6/6/2022,300,3426,Direct,New Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
9188207192,27421,6/14/2022,120,925.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview
9209409966,27422,6/16/2022,60,848.4,Direct,Existing Business,,Closed and Won,,,Client Referral,3,
8391134730,27423,3/29/2022,1000,6570,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low 
9213066012,27424,6/16/2022,120,991.2,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,
9188258225,27425,6/14/2022,3000,16380,Distributor,Existing Business,,Payment Pending,New Project In Portal,,SAGE,2,Low 
9220045746,27426,6/17/2022,120,925.2,Distributor,Existing Business,,Closed and Won,Portal Order,,Client Referral,2,
9212278830,27427,6/16/2022,1250,7875,Direct,Existing Business,,Closed and Won,Reorder Button,,Direct Traffic,3,
9220420280,27428,6/17/2022,200,1742,Distributor,Existing Business,,Payment Pending,,,SAGE,2,
9194471795,27429,6/15/2022,105,1174.95,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated
9213030280,27430,6/16/2022,69,743.82,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,High Res Preview
9113754758,27431,6/6/2022,250,2082.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,High Res Preview
9200532088,27432,6/15/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9195750969,27433,6/15/2022,1200,10026.05,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low 
8879890226,27434,5/11/2022,200,1622,Distributor,Existing Business,,Closed and Won,Intake 3.0,,SAGE,4,High Res Preview
9221143128,27435,6/17/2022,60,830.4,Direct,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,1,
9185472626,27436,6/14/2022,500,3275,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Not Rated
9245763934,27437,6/19/2022,111,1242.09,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,
9174217396,27438,6/13/2022,60,848.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low 
9249722664,27439,6/20/2022,150,1306.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,
9252833460,27440,6/20/2022,150,1156.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,
9181873016,27441,6/14/2022,220,2479.4,Direct,Existing Business,,Closed and Won,Intake 3.0,,Pre-Hubspot Contact,2,High Res Preview
9210373969,27442,6/16/2022,120,1690.8,Direct,Existing Business,,Closed and Won,,,Organic Search,1,
9185978192,27443,6/14/2022,1200,7032,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview
9253752482,27444,6/20/2022,150,1641,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,3,
9219901622,27445,6/17/2022,250,2161.1,Distributor,Existing Business,,Closed and Won,Revision Request,,Client Referral,2,
9253825303,27446,6/20/2022,240,2059.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,
8938415454,27447,5/17/2022,2,175,Distributor,New Business,,Closed and Won,New Project In Portal,,SAGE,2,Low 
9201824154,27448,6/15/2022,80,895.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9155233325,27449,6/10/2022,360,3740.4,Direct,Existing Business,,Closed and Won,,,Direct Traffic,3,
9254084761,27450,6/20/2022,105,1239,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
9186384425,27451,6/14/2022,60,830.4,Direct,New Business,,Closed and Won,Knitted Mockup Tool,,Organic Search,1,Knitted Mockup Tool
9217866156,27452,6/17/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9048442904,27453,5/30/2022,120,1442.4,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Direct Traffic,1,
8831570330,27454,5/6/2022,180,1836,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,High Res Preview
9187501203,27455,6/14/2022,500,3605,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
9254631030,27456,6/20/2022,60,0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,
8748800593,27457,4/28/2022,60,671.4,Distributor,Existing Business,,Payment Pending,,,Event in the Past Year,2,High Res Preview
9252995942,27458,6/20/2022,500,3480,Distributor,Existing Business,,Closed and Won,,,SAGE,3,
